Date,City,PM2.5,PM10,NO2,SO2,AQI
2025-10-29,Chennai,62.3,133.6,25.5,12.7,130
2025-10-30,Delhi,305.9,401.3,72.8,11.4,387
2025-10-30,Mumbai,81.3,101.4,30.1,10.3,116
2025-10-30,Bangalore,36.0,127.3,26.5,6.9,127
2025-10-30,Kolkata,56.2,95.6,22.2,7.2,87
2025-10-30,Hyderabad,35.9,84.8,27.2,6.8,67
2025-10-30,Chennai,50.8,135.9,30.4,6.1,117
2025-10-31,Delhi,266.1,363.8,65.1,6.4,359
2025-10-31,Mumbai,51.7,118.5,30.2,12.0,110
2025-10-31,Bangalore,40.0,105.4,33.5,6.6,104
2025-10-31,Kolkata,61.1,77.0,27.3,9.1,90
2025-10-31,Hyderabad,72.1,98.5,26.9,10.7,87
2025-10-31,Chennai,91.1,106.9,24.0,5.5,129
2025-11-01,Delhi,303.0,373.6,65.0,13.0,386
2025-11-01,Mumbai,94.4,149.5,23.8,9.8,147
2025-11-01,Bangalore,42.4,106.8,32.3,6.1,93
2025-11-01,Kolkata,67.7,106.6,23.0,7.9,91
2025-11-01,Hyderabad,49.7,93.6,33.0,12.5,96
2025-11-01,Chennai,92.1,125.8,27.1,9.1,131
2025-11-02,Delhi,272.8,414.4,74.9,6.0,366
2025-11-02,Mumbai,64.1,127.8,25.2,9.0,107
2025-11-02,Bangalore,77.5,78.7,29.0,9.6,113
2025-11-02,Kolkata,76.9,87.4,25.2,6.7,111
2025-11-02,Hyderabad,52.1,123.5,22.0,10.1,115
2025-11-02,Chennai,80.9,115.7,20.5,5.4,113
2025-11-03,Delhi,288.3,395.0,72.4,9.5,379
2025-11-03,Mumbai,82.8,115.9,20.8,8.0,112
2025-11-03,Bangalore,76.3,115.9,21.1,5.2,110
2025-11-03,Kolkata,73.9,124.6,29.1,7.3,111
2025-11-03,Hyderabad,72.1,123.2,27.2,5.7,123
2025-11-03,Chennai,52.5,125.8,23.4,9.9,125
2025-11-04,Delhi,282.7,381.2,60.3,5.2,362
2025-11-04,Mumbai,81.4,99.7,21.3,6.2,105
2025-11-04,Bangalore,69.5,99.9,29.8,7.5,88
2025-11-04,Kolkata,47.6,122.8,31.4,12.4,119
2025-11-04,Hyderabad,76.3,78.7,20.6,9.8,113
2025-11-04,Chennai,72.8,130.4,29.6,8.2,120
2025-11-05,Delhi,278.9,370.0,70.1,11.3,373
2025-11-05,Mumbai,57.3,118.9,27.9,8.3,111
2025-11-05,Bangalore,78.9,91.0,32.3,8.4,98
2025-11-05,Kolkata,76.1,113.4,23.4,11.0,95
2025-11-05,Hyderabad,63.7,92.8,32.8,9.7,83
2025-11-05,Chennai,80.0,106.0,20.5,10.3,113
2025-11-06,Delhi,268.1,397.2,62.9,7.3,364
2025-11-06,Mumbai,85.7,128.2,25.0,11.2,127
2025-11-06,Bangalore,56.3,73.6,30.8,8.7,82
2025-11-06,Kolkata,69.1,123.3,33.8,10.6,115
2025-11-06,Hyderabad,58.4,125.3,34.8,7.6,106
2025-11-06,Chennai,72.1,125.9,28.3,12.4,104
2025-11-07,Delhi,290.2,399.2,62.9,10.4,382
2025-11-07,Mumbai,68.4,148.5,31.3,8.5,141
2025-11-07,Bangalore,64.1,105.6,29.0,12.5,100
2025-11-07,Kolkata,63.4,101.6,25.9,12.9,89
2025-11-07,Hyderabad,47.3,122.7,21.7,10.2,113
2025-11-07,Chennai,51.8,135.1,30.2,7.2,116
2025-11-08,Delhi,287.0,372.3,63.0,6.2,384
2025-11-08,Mumbai,66.0,136.0,24.2,8.6,131
2025-11-08,Bangalore,43.2,110.6,25.6,9.1,98
2025-11-08,Kolkata,36.8,111.7,26.4,12.9,90
2025-11-08,Hyderabad,36.8,86.9,31.5,9.8,82
2025-11-08,Chennai,82.4,93.4,34.2,11.0,105
2025-11-09,Delhi,307.7,400.6,69.4,9.0,401
2025-11-09,Mumbai,54.1,142.4,21.0,11.1,128
2025-11-09,Bangalore,68.1,95.1,29.6,10.3,95
2025-11-09,Kolkata,71.4,111.6,33.7,12.5,111
2025-11-09,Hyderabad,48.5,85.4,20.5,8.7,67
2025-11-09,Chennai,80.9,100.4,29.6,7.3,108
2025-11-10,Delhi,295.7,393.8,69.2,10.4,389
2025-11-10,Mumbai,78.7,136.6,32.7,8.3,118
2025-11-10,Bangalore,62.1,74.1,20.5,11.1,80
2025-11-10,Kolkata,75.4,110.7,26.5,7.8,90
2025-11-10,Hyderabad,39.4,70.7,33.7,11.6,77
2025-11-10,Chennai,82.5,144.7,21.9,5.7,135
2025-11-11,Delhi,308.0,381.9,74.0,9.6,399
2025-11-11,Mumbai,92.5,129.2,28.4,5.0,120
2025-11-11,Bangalore,54.7,102.2,20.1,5.7,93
2025-11-11,Kolkata,47.0,111.3,20.9,10.4,108
2025-11-11,Hyderabad,36.5,106.1,22.4,7.0,88
2025-11-11,Chennai,74.8,126.7,28.3,12.0,111
2025-11-12,Delhi,265.6,393.0,70.7,6.1,348
2025-11-12,Mumbai,72.3,146.3,24.1,6.3,144
2025-11-12,Bangalore,39.7,105.6,30.2,6.8,94
2025-11-12,Kolkata,51.0,111.4,33.5,9.6,110
2025-11-12,Hyderabad,64.6,113.0,27.0,6.9,105
2025-11-12,Chennai,80.0,139.8,27.9,12.2,135
2025-11-13,Delhi,309.3,366.7,60.4,10.8,398
2025-11-13,Mumbai,94.9,125.1,27.0,10.2,135
2025-11-13,Bangalore,44.1,103.3,29.9,6.6,92
2025-11-13,Kolkata,37.8,95.4,34.3,8.5,94
2025-11-13,Hyderabad,78.3,72.1,32.6,8.4,109
2025-11-13,Chennai,62.9,93.4,20.6,8.2,80
2025-11-14,Delhi,286.3,370.5,69.2,7.8,375
2025-11-14,Mumbai,90.7,135.5,25.3,8.2,123
2025-11-14,Bangalore,42.6,112.1,32.3,7.4,102
2025-11-14,Kolkata,38.4,97.4,30.2,5.2,81
2025-11-14,Hyderabad,58.6,109.2,34.5,5.2,88
2025-11-14,Chennai,85.7,97.5,26.1,12.4,115
2025-11-15,Delhi,302.0,403.1,71.8,8.1,396
2025-11-15,Mumbai,66.5,103.9,32.6,12.3,89
2025-11-15,Bangalore,48.1,117.2,34.3,11.5,110
2025-11-15,Kolkata,46.0,90.5,20.4,8.2,84
2025-11-15,Hyderabad,58.5,110.1,22.9,5.1,112
2025-11-15,Chennai,79.2,149.2,30.1,6.8,129
2025-11-16,Delhi,290.3,365.4,71.3,12.9,370
2025-11-16,Mumbai,53.6,99.5,20.1,5.2,99
2025-11-16,Bangalore,43.4,114.6,25.6,12.7,114
2025-11-16,Kolkata,50.6,109.9,25.5,9.1,95
2025-11-16,Hyderabad,51.5,88.7,28.8,8.7,73
2025-11-16,Chennai,76.1,122.6,22.4,7.0,114
2025-11-17,Delhi,302.7,416.5,73.7,12.0,393
2025-11-17,Mumbai,74.4,108.7,28.7,9.2,91
2025-11-17,Bangalore,42.5,94.8,23.4,8.7,83
2025-11-17,Kolkata,70.8,114.6,21.2,7.9,116
2025-11-17,Hyderabad,77.4,98.3,34.4,5.9,92
2025-11-17,Chennai,90.1,140.4,20.5,11.0,140
2025-11-18,Delhi,281.8,372.0,62.1,8.3,369
2025-11-18,Mumbai,92.4,92.9,33.7,7.4,115
2025-11-18,Bangalore,63.7,83.3,32.7,9.7,75
2025-11-18,Kolkata,70.6,97.3,30.0,11.1,83
2025-11-18,Hyderabad,65.7,89.5,31.5,9.5,77
2025-11-18,Chennai,68.6,99.3,32.1,7.2,87
2025-11-19,Delhi,293.6,399.8,74.4,11.3,379
2025-11-19,Mumbai,73.4,131.7,30.0,12.5,111
2025-11-19,Bangalore,66.2,119.7,31.6,12.3,115
2025-11-19,Kolkata,48.8,77.8,26.6,5.9,65
2025-11-19,Hyderabad,79.6,93.8,31.8,5.3,95
2025-11-19,Chennai,61.9,142.0,22.5,5.2,121
2025-11-20,Delhi,266.8,379.1,61.8,11.5,337
2025-11-20,Mumbai,56.0,91.7,32.5,5.9,96
2025-11-20,Bangalore,35.7,112.3,25.4,8.4,114
2025-11-20,Kolkata,39.3,75.2,27.1,9.0,72
2025-11-20,Hyderabad,54.1,98.6,31.7,10.6,97
2025-11-20,Chennai,77.4,108.1,32.7,9.0,110
2025-11-21,Delhi,293.1,393.8,61.9,11.0,391
2025-11-21,Mumbai,54.2,107.2,24.2,9.4,108
2025-11-21,Bangalore,66.4,107.7,24.2,7.1,98
2025-11-21,Kolkata,45.1,93.4,29.8,12.0,98
2025-11-21,Hyderabad,44.6,98.7,30.1,13.0,79
2025-11-21,Chennai,91.6,113.6,23.5,9.6,129
2025-11-22,Delhi,274.1,394.6,73.8,7.6,357
2025-11-22,Mumbai,51.8,122.4,24.2,11.6,121
2025-11-22,Bangalore,65.7,112.5,25.3,7.7,102
2025-11-22,Kolkata,62.3,99.9,20.8,11.0,98
2025-11-22,Hyderabad,68.2,74.9,20.3,5.7,81
2025-11-22,Chennai,85.6,116.5,28.3,9.3,103
2025-11-23,Delhi,309.6,387.7,64.0,10.0,394
2025-11-23,Mumbai,50.6,117.8,34.2,9.4,108
2025-11-23,Bangalore,36.0,83.5,22.0,9.0,74
2025-11-23,Kolkata,39.7,81.9,34.6,11.2,68
2025-11-23,Hyderabad,51.2,87.1,33.3,11.3,87
2025-11-23,Chennai,74.6,114.2,23.0,12.9,99
2025-11-24,Delhi,271.8,367.3,70.4,5.1,346
2025-11-24,Mumbai,80.2,98.6,24.6,9.8,112
2025-11-24,Bangalore,70.1,126.2,21.4,6.7,114
2025-11-24,Kolkata,62.0,95.9,24.8,10.1,89
2025-11-24,Hyderabad,70.3,86.5,28.1,12.6,100
2025-11-24,Chennai,62.3,121.7,28.7,8.8,119
2025-11-25,Delhi,279.4,412.5,62.4,11.0,380
2025-11-25,Mumbai,51.8,111.8,23.0,10.3,99
2025-11-25,Bangalore,56.7,107.3,31.0,8.1,105
2025-11-25,Kolkata,75.4,125.8,31.0,8.0,117
2025-11-25,Hyderabad,44.8,90.8,21.7,7.7,84
2025-11-25,Chennai,86.4,143.1,28.0,6.7,134
2025-11-26,Delhi,294.1,383.0,64.2,5.7,387
2025-11-26,Mumbai,93.8,104.8,30.7,9.1,134
2025-11-26,Bangalore,40.9,83.9,24.6,9.8,82
2025-11-26,Kolkata,38.0,80.9,26.0,12.7,82
2025-11-26,Hyderabad,58.8,91.0,30.0,6.4,72
2025-11-26,Chennai,53.7,91.5,20.0,10.6,78
2025-11-27,Delhi,296.3,390.4,63.8,13.0,381
2025-11-27,Mumbai,73.6,136.8,32.7,6.9,135
2025-11-27,Bangalore,78.3,77.5,33.3,8.8,108
2025-11-27,Kolkata,42.2,118.1,28.0,6.6,114
2025-11-27,Hyderabad,54.4,114.0,31.4,7.2,108
2025-11-27,Chennai,82.4,113.3,27.0,10.8,107
2025-11-28,Delhi,295.0,376.2,71.3,6.4,375
2025-11-28,Mumbai,87.7,135.7,34.6,5.5,128
2025-11-28,Bangalore,74.3,129.0,21.2,5.4,117
2025-11-28,Kolkata,43.1,127.0,34.0,10.0,126
2025-11-28,Hyderabad,42.7,91.5,30.6,8.7,76
2025-11-28,Chennai,89.6,123.9,23.5,10.8,106
2025-11-29,Delhi,276.9,364.4,73.7,8.9,360
2025-11-29,Mumbai,52.8,110.5,32.0,6.5,91
2025-11-29,Bangalore,51.6,87.1,22.9,5.5,83
2025-11-29,Kolkata,36.1,78.1,24.8,5.9,78
2025-11-29,Hyderabad,53.1,97.6,22.0,8.3,85
2025-11-29,Chennai,51.3,114.2,23.1,7.9,96
2025-11-30,Delhi,282.8,375.9,62.7,6.8,374
2025-11-30,Mumbai,93.2,100.6,30.5,8.1,128
2025-11-30,Bangalore,73.2,111.3,25.0,8.9,102
2025-11-30,Kolkata,57.8,126.1,31.7,8.0,119
2025-11-30,Hyderabad,52.7,76.9,30.4,5.2,65
2025-11-30,Chennai,58.4,92.4,33.8,10.2,74
2025-12-01,Delhi,303.1,403.1,71.6,7.2,388
2025-12-01,Mumbai,71.4,148.8,28.7,12.6,129
2025-12-01,Bangalore,49.3,122.2,28.3,9.1,116
2025-12-01,Kolkata,51.0,79.9,26.1,7.1,72
2025-12-01,Hyderabad,65.0,126.9,30.7,6.5,116
2025-12-01,Chennai,80.2,137.4,24.7,7.2,129
2025-12-02,Delhi,281.0,402.4,64.1,12.4,370
2025-12-02,Mumbai,72.2,94.5,25.8,5.4,99
2025-12-02,Bangalore,68.3,126.6,20.7,11.7,115
2025-12-02,Kolkata,58.9,88.8,23.6,7.2,86
2025-12-02,Hyderabad,57.2,123.5,29.1,12.9,118
2025-12-02,Chennai,65.4,90.1,34.4,9.8,85
2025-12-03,Delhi,292.3,375.8,60.8,8.5,370
2025-12-03,Mumbai,82.2,101.1,29.6,12.1,104
2025-12-03,Bangalore,43.4,82.9,28.7,11.8,67
2025-12-03,Kolkata,79.7,117.5,26.0,5.6,101
2025-12-03,Hyderabad,57.1,100.5,26.4,10.5,89
2025-12-03,Chennai,91.8,147.4,27.5,10.3,134
2025-12-04,Delhi,285.0,418.0,74.9,12.8,370
2025-12-04,Mumbai,80.7,110.4,25.2,7.8,95
2025-12-04,Bangalore,70.4,87.1,30.1,12.7,94
2025-12-04,Kolkata,73.0,107.7,31.9,12.8,104
2025-12-04,Hyderabad,59.1,124.1,30.4,10.6,114
2025-12-04,Chennai,63.3,122.0,27.4,8.5,114
2025-12-05,Delhi,306.4,400.9,74.4,7.6,409
2025-12-05,Mumbai,56.7,134.1,31.2,5.7,110
2025-12-05,Bangalore,63.6,108.1,26.6,6.9,109
2025-12-05,Kolkata,73.7,93.2,30.2,7.0,85
2025-12-05,Hyderabad,68.3,91.4,30.0,7.3,93
2025-12-05,Chennai,63.8,110.0,21.1,11.8,96
2025-12-06,Delhi,281.8,369.1,72.6,5.9,358
2025-12-06,Mumbai,69.4,96.3,33.4,5.9,84
2025-12-06,Bangalore,64.2,122.8,32.9,11.5,111
2025-12-06,Kolkata,56.0,86.0,28.7,6.3,90
2025-12-06,Hyderabad,39.5,109.3,23.4,7.9,102
2025-12-06,Chennai,56.9,105.3,31.7,5.7,106
2025-12-07,Delhi,274.4,408.8,69.4,12.3,373
2025-12-07,Mumbai,78.2,149.6,27.6,7.1,139
2025-12-07,Bangalore,40.1,116.4,31.0,6.4,97
2025-12-07,Kolkata,69.8,84.3,20.7,11.7,101
2025-12-07,Hyderabad,78.9,83.5,29.9,11.7,113
2025-12-07,Chennai,52.6,90.2,34.7,8.1,95
2025-12-08,Delhi,299.1,404.8,71.8,12.8,386
2025-12-08,Mumbai,61.1,142.3,21.8,6.4,132
2025-12-08,Bangalore,55.6,82.5,34.0,10.4,71
2025-12-08,Kolkata,66.5,115.3,22.1,8.6,95
2025-12-08,Hyderabad,43.5,115.3,31.0,8.5,98
2025-12-08,Chennai,79.4,95.8,27.4,7.0,102
2025-12-09,Delhi,267.6,400.5,65.3,7.7,363
2025-12-09,Mumbai,69.5,135.6,34.1,9.1,123
2025-12-09,Bangalore,37.9,114.5,21.0,12.1,99
2025-12-09,Kolkata,58.8,101.4,27.5,11.4,99
2025-12-09,Hyderabad,68.0,72.3,24.8,11.3,92
2025-12-09,Chennai,90.9,126.1,32.2,6.7,114
2025-12-10,Delhi,295.3,360.6,66.0,11.7,396
2025-12-10,Mumbai,65.7,114.7,34.6,11.8,97
2025-12-10,Bangalore,58.3,70.5,22.7,8.1,88
2025-12-10,Kolkata,77.8,74.5,22.6,6.8,105
2025-12-10,Hyderabad,73.2,129.7,21.9,6.7,108
2025-12-10,Chennai,94.6,140.1,33.0,9.4,122
2025-12-11,Delhi,265.3,377.9,68.6,8.4,336
2025-12-11,Mumbai,59.6,127.2,30.3,7.0,116
2025-12-11,Bangalore,71.0,70.9,26.6,10.1,106
2025-12-11,Kolkata,50.1,117.2,25.8,5.0,103
2025-12-11,Hyderabad,77.1,81.4,24.5,5.4,90
2025-12-11,Chennai,76.1,121.0,30.8,11.4,117
2025-12-12,Delhi,305.2,410.9,64.8,7.2,394
2025-12-12,Mumbai,92.1,125.6,22.0,11.0,120
2025-12-12,Bangalore,43.3,78.4,34.3,7.3,60
2025-12-12,Kolkata,38.7,123.1,31.7,6.5,116
2025-12-12,Hyderabad,75.7,71.4,22.7,10.5,102
2025-12-12,Chennai,75.5,99.8,34.3,6.8,88
2025-12-13,Delhi,270.0,399.5,65.9,7.9,358
2025-12-13,Mumbai,77.1,138.1,33.5,5.5,134
2025-12-13,Bangalore,42.4,74.1,25.7,7.3,80
2025-12-13,Kolkata,65.7,99.9,29.9,8.7,90
2025-12-13,Hyderabad,75.3,123.3,24.1,7.4,116
2025-12-13,Chennai,85.2,110.9,32.1,5.5,121
2025-12-14,Delhi,280.0,391.0,74.1,8.0,367
2025-12-14,Mumbai,77.3,123.8,22.7,6.5,104
2025-12-14,Bangalore,78.5,78.1,30.0,7.9,92
2025-12-14,Kolkata,41.1,83.3,28.7,9.3,72
2025-12-14,Hyderabad,55.2,86.0,23.0,7.0,69
2025-12-14,Chennai,78.5,149.4,26.5,9.7,128
2025-12-15,Delhi,308.0,396.5,67.9,6.5,395
2025-12-15,Mumbai,79.2,105.5,28.4,10.9,96
2025-12-15,Bangalore,39.5,121.4,21.9,12.8,115
2025-12-15,Kolkata,68.2,104.7,20.8,11.5,93
2025-12-15,Hyderabad,60.7,118.8,22.2,9.6,99
2025-12-15,Chennai,83.6,110.2,23.5,7.5,118
2025-12-16,Delhi,276.0,385.1,71.4,6.6,369
2025-12-16,Mumbai,90.2,122.9,34.0,5.2,116
2025-12-16,Bangalore,71.2,104.5,21.6,8.6,103
2025-12-16,Kolkata,63.3,117.7,29.0,7.3,107
2025-12-16,Hyderabad,78.6,124.2,31.5,7.0,104
2025-12-16,Chennai,78.5,125.5,23.5,7.3,105
2025-12-17,Delhi,291.4,372.4,66.5,6.6,380
2025-12-17,Mumbai,61.3,115.2,23.9,5.8,104
2025-12-17,Bangalore,50.5,91.1,30.6,10.9,72
2025-12-17,Kolkata,61.4,107.3,30.6,10.9,95
2025-12-17,Hyderabad,78.6,101.5,30.2,12.0,103
2025-12-17,Chennai,67.0,95.0,23.6,12.9,78
2025-12-18,Delhi,303.0,384.5,73.6,8.6,391
2025-12-18,Mumbai,83.2,125.2,34.8,7.6,112
2025-12-18,Bangalore,40.1,100.6,21.3,6.3,85
2025-12-18,Kolkata,77.9,76.4,27.9,5.6,103
2025-12-18,Hyderabad,76.5,73.6,29.7,9.8,100
2025-12-18,Chennai,71.4,136.1,21.1,10.5,114
2025-12-19,Delhi,267.3,396.3,70.7,7.4,368
2025-12-19,Mumbai,92.0,122.8,20.3,12.7,122
2025-12-19,Bangalore,40.6,95.7,26.0,6.7,82
2025-12-19,Kolkata,71.5,99.7,23.1,9.9,104
2025-12-19,Hyderabad,77.6,112.4,22.7,10.0,110
2025-12-19,Chennai,78.8,102.8,24.0,6.6,116
2025-12-20,Delhi,301.9,389.0,68.9,9.5,405
2025-12-20,Mumbai,87.6,138.0,25.0,5.5,126
2025-12-20,Bangalore,58.3,71.8,26.8,9.2,74
2025-12-20,Kolkata,70.2,88.6,28.1,5.8,90
2025-12-20,Hyderabad,43.6,123.7,27.9,7.3,107
2025-12-20,Chennai,78.7,145.0,21.1,10.8,142
2025-12-21,Delhi,290.4,377.8,71.8,6.4,376
2025-12-21,Mumbai,69.6,144.6,34.5,9.5,128
2025-12-21,Bangalore,38.6,92.7,27.9,7.8,78
2025-12-21,Kolkata,42.5,70.2,30.5,7.8,76
2025-12-21,Hyderabad,75.9,87.8,24.4,6.3,104
2025-12-21,Chennai,74.8,125.9,22.6,7.5,120
2025-12-22,Delhi,299.2,367.3,62.4,7.8,399
2025-12-22,Mumbai,51.2,113.9,31.2,8.0,96
2025-12-22,Bangalore,78.6,108.7,23.9,7.1,108
2025-12-22,Kolkata,41.8,118.7,29.6,7.8,104
2025-12-22,Hyderabad,47.8,100.6,23.9,10.9,90
2025-12-22,Chennai,61.9,135.2,21.2,13.0,130
2025-12-23,Delhi,291.3,397.0,68.1,10.2,389
2025-12-23,Mumbai,58.6,124.1,20.8,8.9,124
2025-12-23,Bangalore,49.5,82.8,35.0,7.6,83
2025-12-23,Kolkata,63.8,82.6,22.3,7.9,92
2025-12-23,Hyderabad,56.5,97.3,25.2,6.0,101
2025-12-23,Chennai,65.6,126.6,22.4,11.4,127
2025-12-24,Delhi,298.3,371.2,69.2,9.2,397
2025-12-24,Mumbai,81.8,110.9,30.0,9.7,108
2025-12-24,Bangalore,78.5,121.8,21.7,6.7,112
2025-12-24,Kolkata,40.1,80.5,26.2,6.4,83
2025-12-24,Hyderabad,67.2,87.0,22.5,9.1,89
2025-12-24,Chennai,53.3,135.1,33.3,7.3,116
2025-12-25,Delhi,303.9,370.5,72.5,9.2,403
2025-12-25,Mumbai,80.8,125.8,23.7,11.5,109
2025-12-25,Bangalore,56.3,82.2,20.4,9.4,68
2025-12-25,Kolkata,35.6,85.3,33.7,11.7,86
2025-12-25,Hyderabad,70.1,129.6,20.4,6.2,121
2025-12-25,Chennai,83.4,131.3,20.5,11.3,120
2025-12-26,Delhi,284.6,390.0,72.1,12.7,382
2025-12-26,Mumbai,57.7,96.7,29.2,7.1,96
2025-12-26,Bangalore,43.0,104.6,31.8,11.3,104
2025-12-26,Kolkata,49.3,128.7,23.7,9.3,108
2025-12-26,Hyderabad,70.2,100.4,33.8,12.1,105
2025-12-26,Chennai,62.1,133.7,25.6,9.0,115
2025-12-27,Delhi,290.3,399.1,61.9,11.8,367
2025-12-27,Mumbai,65.6,138.9,28.6,7.0,125
2025-12-27,Bangalore,38.7,85.1,31.3,5.9,88
2025-12-27,Kolkata,62.3,113.5,25.8,11.5,109
2025-12-27,Hyderabad,62.8,110.6,33.7,8.5,100
2025-12-27,Chennai,91.9,146.8,27.7,10.0,128
2025-12-28,Delhi,292.9,405.7,71.2,12.9,390
2025-12-28,Mumbai,70.7,128.3,25.7,9.4,129
2025-12-28,Bangalore,73.2,129.8,26.2,8.2,112
2025-12-28,Kolkata,35.0,85.7,34.2,10.2,74
2025-12-28,Hyderabad,42.3,116.4,34.1,9.8,103
2025-12-28,Chennai,63.4,107.1,25.1,9.2,99
2025-12-29,Delhi,303.6,394.7,73.1,7.4,388
2025-12-29,Mumbai,50.2,92.6,32.7,9.0,73
2025-12-29,Bangalore,71.3,77.9,30.4,9.1,85
2025-12-29,Kolkata,61.2,111.6,31.7,6.0,98
2025-12-29,Hyderabad,36.7,74.3,32.0,6.5,69
2025-12-29,Chennai,50.9,105.4,31.5,5.4,88
2025-12-30,Delhi,288.0,411.6,68.8,7.0,376
2025-12-30,Mumbai,92.9,119.8,27.4,5.8,116
2025-12-30,Bangalore,60.8,83.3,30.0,8.0,86
2025-12-30,Kolkata,60.1,76.8,28.0,7.9,73
2025-12-30,Hyderabad,55.5,85.8,33.9,5.4,82
2025-12-30,Chennai,92.1,90.8,28.3,10.5,115
2025-12-31,Delhi,309.0,370.5,61.1,10.0,413
2025-12-31,Mumbai,71.7,123.4,27.6,10.7,122
2025-12-31,Bangalore,65.0,116.6,25.3,6.2,115
2025-12-31,Kolkata,58.4,85.3,24.0,8.6,71
2025-12-31,Hyderabad,59.7,108.0,31.0,8.9,110
2025-12-31,Chennai,52.7,127.3,32.6,12.2,117
